address,categories/0,categoryName,cid,city,countryCode,fid,hotelStars,imageUrl,isAdvertisement,isLocalGuide,language,likesCount,location/lat,location/lng,name,neighborhood,originalLanguage,permanentlyClosed,placeId,postalCode,price,publishAt,publishedAtDate,rating,responseFromOwnerDate,responseFromOwnerText,reviewContext/Travel group,reviewContext/Trip type,reviewDetailedRating/Location,reviewDetailedRating/Rooms,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewOrigin,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,searchString,stars,state,street,temporarilyClosed,text,textTranslated,title,totalScore,translatedLanguage,url,visitedIn
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,false,en,0,37.2842676,9.8740564,Oueslati Montassar,,,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-10-27T23:03:39.055Z,,2022-12-19T11:43:44.000Z,"Bonjour ❤, nous tenons à vous remercier pour votre avis et nous souhaitons vous revoir à notre hôtel très prochainement❤",,,5,4,3,ChZDSUhNMG9nS0VJQ0FnSUMtMUppVkF3EAE,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtMUppVkF3EAE!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgIC-1JiVAw%7CCgsIy5zsmgYQ6LnIGg%7C?hl=en,1.16513396270945E+020,2,https://lh3.googleusercontent.com/a-/ALV-UjUM6V5N4dIGmX2t3NJjAZ5dlT8RkPFrGqlCyd0O0isASHBwyeN-=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/116513396270945069052?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",3,,Route de la Corniche,false,,,Hôtel Bizerta Resort Congres & SPA,3.7,,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,false,en,0,37.2842676,9.8740564,Roberto Glauda,,,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-10-27T18:35:14.106Z,,2022-12-19T11:43:49.000Z,"Bonjour ❤, nous tenons à vous remercier pour votre avis et nous souhaitons vous revoir à notre hôtel très prochainement❤",,,,,,ChZDSUhNMG9nS0VJQ0FnSUMtbE5TRVVBEAE,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtbE5TRVVBEAE!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgIC-lNSEUA%7CCgsI4p7rmgYQsLT3Mg%7C?hl=en,1.01156837209854E+020,4,https://lh3.googleusercontent.com/a-/ALV-UjVLViSGHMJMMBYWMFB1YXjMCOKKClGV0q3MLtYfl5B3zCWYt5A=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/101156837209854294483?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",5,,Route de la Corniche,false,,,Hôtel Bizerta Resort Congres & SPA,3.7,,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,true,en,0,37.2842676,9.8740564,Youssef Ezbakh,,en,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-10-22T19:45:19.004Z,,2022-12-19T11:44:05.000Z,"Bonjour ❤, nous tenons à vous remercier pour votre avis et nous souhaitons vous revoir à notre hôtel très prochainement❤",,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURlcjRLTDdRRRAB,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlcjRLTDdRRRAB!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgIDer4KL7QE%7CCgsIz5DRmgYQ4NT9AQ%7C?hl=en,1.14835463159206E+020,258,https://lh3.googleusercontent.com/a-/ALV-UjWlikDqkkJhQ8ZhpXWJ9-d_UFABGFjB325j_4bEkZqwkA84-2I9lA=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/114835463159205503113?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",5,,Route de la Corniche,false,I felt very well over there🥰❤,,Hôtel Bizerta Resort Congres & SPA,3.7,,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,true,en,0,37.2842676,9.8740564,Bdira Mejdi,,fr,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-10-22T08:56:02.074Z,,2022-12-19T11:44:15.000Z,"Bonjour ❤, nous tenons à vous remercier pour votre avis et nous souhaitons vous revoir à notre hôtel très prochainement❤",,,,,,ChdDSUhNMG9nS0VJQ0FnSURlOTc2M2hBRRAB,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlOTc2M2hBRRAB!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgIDe9763hAE%7CCgsIouDOmgYQ0LiwIw%7C?hl=en,1.10283949900501E+020,179,https://lh3.googleusercontent.com/a-/ALV-UjW2ZZkno7I7D0wdJe5ra2XI11EIDGAZHM9b5yEneEh2ID-VYB9_hw=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/110283949900501149418?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",3,,Route de la Corniche,false,"Itinéraire correct
Hôtel moyen
Service moyen","Correct route
Average hotel
Average service",Hôtel Bizerta Resort Congres & SPA,3.7,en,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,false,en,0,37.2842676,9.8740564,cherif Ben abdelkader,,fr,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-10-21T13:03:51.042Z,,2022-12-19T11:43:18.000Z,"Bonjour ❤, nous tenons à vous remercier pour votre avis et nous souhaitons vous revoir à notre hôtel très prochainement❤",,Vacation,4,5,5,ChZDSUhNMG9nS0VJQ0FnSURlNS1HekV3EAE,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNS1HekV3EAE!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgIDe5-GzEw%7CCgsIt7HKmgYQsLWqFA%7C?hl=en,1.14776158237883E+020,2,https://lh3.googleusercontent.com/a/ACg8ocKyrDfw0Zwmb47_HTcXZiJ2ql_0r2l8yqrtgeshrhQYwumy6g=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/114776158237882828058?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",5,,Route de la Corniche,false,"j ai passer un séjour dans cet hôtel que je connaissais lors de mes vacances ,mais en jour
j y ai séjourné du 15 octobre à ce matin
Le personnel est compétent et à l écoute
Le ménage ainsi que la restauration est très correcte.
je remercie le staff de l hôtel et plus particulièrement
Mme Rim
qui est à la réception
personne qui aime sont travaille
et à l écoute de la clientèle
pour info il y 2 piscines
extérieure et intérieur
j ai profité avec ce beau temps de la piscine extérieur qui était exquise
encore merci
allez y
vous ne le regretterais pas","I spent a stay in this hotel that I knew during my vacation, but during the day
I stayed there from October 15 to this morning
The staff is competent and attentive
Housekeeping as well as catering is very correct.
I thank the hotel staff and more particularly
Ms. Rim
who is at reception
person who likes to work
and listening to customers
FYI there are 2 swimming pools
exterior and interior
With this good weather, I took advantage of the outdoor swimming pool which was exquisite.
thank you again
Go for it
you wouldn't regret it",Hôtel Bizerta Resort Congres & SPA,3.7,en,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,false,en,0,37.2842676,9.8740564,Lydia Dg,,fr,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-10-21T11:43:59.462Z,,2022-12-05T19:46:42.000Z,"Bonjour ❤, nous tenons à vous remercier pour votre avis et nous souhaitons vous revoir à notre hôtel très prochainement❤.",,Vacation,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURlNS15dGZBEAE,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNS15dGZBEAE!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgIDe5-ytfA%7CCgwI_4vKmgYQsOrb3AE%7C?hl=en,1.13844237948164E+020,9,https://lh3.googleusercontent.com/a/ACg8ocKEjRcFm8fpLvDBwtRp-uVkfkJTrzMRXXmeV6oA5FH0YHuIuQ=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/113844237948164282984?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",5,,Route de la Corniche,false,"Séjour d’1 semaine.
Personnel attentionné et à l’écoute.
Petit déjeuner un peu décevant mais pour le reste tout était très bien.
Très belle vue sur mer depuis la chambre.
À bientôt","1 week stay.
Attentive and attentive staff.
Breakfast a little disappointing but everything else was very good.
Very beautiful sea view from the room.
See you soon",Hôtel Bizerta Resort Congres & SPA,3.7,en,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,true,en,0,37.2842676,9.8740564,Céline et Guillaume Biteau,,,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-10-09T08:21:06.349Z,,2022-12-19T11:44:23.000Z,"Bonjour ❤, nous tenons à vous remercier pour votre avis et nous souhaitons vous revoir à notre hôtel très prochainement❤",,,,,,ChZDSUhNMG9nS0VJQ0FnSURlcHZ2cFFBEAE,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlcHZ2cFFBEAE!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgIDepvvpQA%7CCgwI8oiKmgYQ-PHMpgE%7C?hl=en,1.10967163572182E+020,15,https://lh3.googleusercontent.com/a/ACg8ocIqldTsIS4ZA84DkabqD2QTMdYf__tIlNQPIiotKtG94qh74A=s1920-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/110967163572181782365?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",4,,Route de la Corniche,false,,,Hôtel Bizerta Resort Congres & SPA,3.7,,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,true,en,0,37.2842676,9.8740564,Nes Qua,,fr,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-09-20T21:03:14.994Z,,2022-12-19T11:44:33.000Z,"Bonjour ❤, nous tenons à vous remercier pour votre avis et nous souhaitons vous revoir à notre hôtel très prochainement❤",,,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUNlcmRhdFZnEAE,https://lh3.googleusercontent.com/geougc-cs/AB3l90AH7lc5KAuxjEVr3vVzl-g6dbzjuKW2PjCjHCt_rNePyWmnntspvIT2QEBf8s1mfldL2nB-iXU8CFV2pooQPzEHa6hA6NI7vH_lDvOlAK5vgCfoKP5YJvlUiDI1UXVeU049_eQ,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlcmRhdFZnEAE!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgICerdatVg%7CCgwIktWomQYQwJWy2gM%7C?hl=en,1.09529991131046E+020,185,https://lh3.googleusercontent.com/a-/ALV-UjUMc8P0t391CuwzD4yOqaYBKYhK-rZTdOrkR5ijZ24XqV3mDbyesA=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/109529991131045936895?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",4,,Route de la Corniche,false,"Bon hôtel avec vue sur mer, juste il faut prévoir payer sur place . Le prix reste excessif apr rapport à fin de saison mais pas de choix a Bizerte","Good hotel with sea view, just be prepared to pay on site. The price remains excessive compared to the end of the season but there is no choice in Bizerte",Hôtel Bizerta Resort Congres & SPA,3.7,en,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,false,en,0,37.2842676,9.8740564,Radia L,,,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-09-17T19:48:16.075Z,,2022-12-19T11:44:46.000Z,"Bonjour ❤, nous tenons à vous remercier pour votre avis et nous souhaitons vous revoir à notre hôtel très prochainement❤",,,5,5,4,ChZDSUhNMG9nS0VJQ0FnSUNlNllHdkJREAE,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlNllHdkJREAE!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgICe6YGvBQ%7CCgsIgMmYmQYQ2K7qIw%7C?hl=en,1.1621371819701E+020,1,https://lh3.googleusercontent.com/a/ACg8ocILTDImwykeuyLqFJf0bi8XqHbblFub-XBda58L2kuc0mVaHQ=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/116213718197010422793?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",5,,Route de la Corniche,false,,,Hôtel Bizerta Resort Congres & SPA,3.7,,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,false,en,0,37.2842676,9.8740564,Sahbi MILED,,fr,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-09-11T21:36:37.920Z,,2022-09-13T12:30:38.000Z,"Nous vous remercions d'être venu à notre hôtel et d'avoir mis le temps à écrire un avis auquel nous faisons la plus grande attention. Votre réclamation sera transmise à la direction de notre hôtel et sera traitée avec la plus grande attention.
Bien Cordialement.",,Vacation,2,2,2,ChZDSUhNMG9nS0VJQ0FnSUNlMnRxZlN3EAE,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlMnRxZlN3EAE!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgICe2tqfSw%7CCgwI5an5mAYQuPLytgM%7C?hl=en,1.15416074017977E+020,1,https://lh3.googleusercontent.com/a/ACg8ocIFfGlzcj3ZYnuL1DDJceEHNP0r8yviYB4wr9BzNeS1VPtQ0g=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/115416074017977121152?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",1,,Route de la Corniche,false,"Animation - aucune
Restaurant - nourritures fades, petit dej à éviter.quant au bar il n'est pas du tout au attendu (pas de cocktail, et pas d'espace non fumeur)
La chambre spacieuse mais pas digne d'un 4 étoiles
Le seul point positif est l'accueil du personnel.","Entertainment - none
Restaurant - bland food, breakfast to be avoided. As for the bar, it's not at all what you'd expect (no cocktails, and no non-smoking area).
The room is spacious but not worthy of a 4-star hotel.
The only positive point is the staff's welcome.",Hôtel Bizerta Resort Congres & SPA,3.7,en,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
"Route de la Corniche, Sidi salem 7000, Tunisia",Hotel,Hotel,4.91064675063439E+017,Sidi salem,TN,0x12e31e43ff205415:0x6d09cb85ee61fb0,4-star hotel,https://lh3.googleusercontent.com/p/AF1QipPvPKkTTvhYU9kmXx38qKDmc5liM8gj4VK333Aa=w408-h612-k-no,false,true,en,0,37.2842676,9.8740564,Anis Chermiti,,,false,ChIJFVQg_0Me4xIRsB_mXric0AY,7000,$132,2 years ago,2022-09-01T20:26:36.604Z,,2022-12-19T11:44:52.000Z,"Bonjour ❤, nous tenons à vous remercier pour votre avis et nous souhaitons vous revoir à notre hôtel très prochainement❤",,,,,,ChZDSUhNMG9nS0VJQ0FnSUR1cjVfZVZREAE,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1cjVfZVZREAE!2m1!1s0x0:0x6d09cb85ee61fb0!3m1!1s2@1:CIHM0ogKEICAgIDur5_eVQ%7CCgwI_KrEmAYQ8JCVoAI%7C?hl=en,1.02222142155135E+020,47,https://lh3.googleusercontent.com/a-/ALV-UjW_cL2mCmjCtbnGoKMrdEVlaKq4BHiPLNCyYWvZap7JPF4-7vIG=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/102222142155135083878?hl=en,397,2025-07-03T14:13:40.517Z,"Direct Detail URL: https://www.google.com/maps/place/H%C3%B4tel+Bizerta+Resort+Congres+%26+SPA/@37.2842718,9.8714815,660m/data=!3m1!1e3!4m11!3m10!1s0x12e31e43ff205415:0x6d09cb85ee61fb0!5m2!4m1!1i2!8m2!3d37.2842676!4d9.8740564!9m1!1b1!16s%2Fg%2F1wbkdygm?authuser=0&entry=ttu&g_ep=EgoyMDI1MDYzMC4wIKXMDSoASAFQAw%3D%3D",3,,Route de la Corniche,false,,,Hôtel Bizerta Resort Congres & SPA,3.7,,https://www.google.com/maps/search/?api=1&query=H%C3%B4tel%20Bizerta%20Resort%20Congres%20%26%20SPA&query_place_id=ChIJFVQg_0Me4xIRsB_mXric0AY,
